index,type,type,name,usage(KB),total(KB),parentStack
3386,  sound,sound,plr_3_vox_perk_packa_wait_2,0.2,0.2,
3387,  sound,sound,plr_3_vox_perk_packa_wait_3,0.2,0.2,
3388,  sound,sound,plr_3_vox_perk_packa_wait_4,0.2,0.2,
3389,  sound,sound,plr_3_vox_perk_revive_0,0.2,0.2,
3390,  sound,sound,plr_3_vox_perk_speed_0,0.2,0.2,
3391,  sound,sound,plr_3_vox_powerup_ammo_0,0.2,0.2,
3392,  sound,sound,plr_3_vox_powerup_ammo_1,0.2,0.2,
3393,  sound,sound,plr_3_vox_powerup_ammo_2,0.2,0.2,
3394,  sound,sound,plr_3_vox_powerup_carp_0,0.2,0.2,
3395,  sound,sound,plr_3_vox_powerup_carp_1,0.2,0.2,
3396,  sound,sound,plr_3_vox_powerup_carp_2,0.2,0.2,
3397,  sound,sound,plr_3_vox_powerup_carp_3,0.2,0.2,
3398,  sound,sound,plr_3_vox_powerup_carp_4,0.2,0.2,
3399,  sound,sound,plr_3_vox_powerup_double_0,0.2,0.2,
3400,  sound,sound,plr_3_vox_powerup_double_1,0.2,0.2,
3401,  sound,sound,plr_3_vox_powerup_double_2,0.2,0.2,
3402,  sound,sound,plr_3_vox_powerup_insta_0,0.2,0.2,
3403,  sound,sound,plr_3_vox_powerup_insta_1,0.2,0.2,
3404,  sound,sound,plr_3_vox_powerup_insta_2,0.2,0.2,
3405,  sound,sound,plr_3_vox_powerup_nuke_0,0.2,0.2,
3406,  sound,sound,plr_3_vox_powerup_nuke_1,0.2,0.2,
3407,  sound,sound,plr_3_vox_powerup_nuke_2,0.2,0.2,
3408,  sound,sound,plr_3_vox_ppsh_0,0.2,0.2,
3409,  sound,sound,plr_3_vox_ppsh_1,0.2,0.2,
3410,  sound,sound,plr_3_vox_ppsh_2,0.2,0.2,
3411,  sound,sound,plr_3_vox_ppsh_3,0.2,0.2,
3412,  sound,sound,plr_3_vox_ppsh_4,0.2,0.2,
3413,  sound,sound,plr_3_vox_raygun_0,0.2,0.2,
3414,  sound,sound,plr_3_vox_raygun_1,0.2,0.2,
3415,  sound,sound,plr_3_vox_raygun_2,0.2,0.2,
3416,  sound,sound,plr_3_vox_raygun_3,0.2,0.2,
3417,  sound,sound,plr_3_vox_rebuild_board_0,0.2,0.2,
3418,  sound,sound,plr_3_vox_resp_corkmap_0,0.2,0.2,
3419,  sound,sound,plr_3_vox_resp_corkmap_1,0.2,0.2,
3420,  sound,sound,plr_3_vox_resp_corkmap_2,0.3,0.3,
3421,  sound,sound,plr_3_vox_resp_dev_rare_0,0.2,0.2,
3422,  sound,sound,plr_3_vox_resp_dev_rare_1,0.2,0.2,
3423,  sound,sound,plr_3_vox_resp_hr_headdist_0,0.2,0.2,
3424,  sound,sound,plr_3_vox_resp_hr_headdist_1,0.2,0.2,
3425,  sound,sound,plr_3_vox_resp_hr_headdist_2,0.2,0.2,
3426,  sound,sound,plr_3_vox_resp_hr_headdist_3,0.2,0.2,
3427,  sound,sound,plr_3_vox_resp_hr_headdist_4,0.2,0.2,
3428,  sound,sound,plr_3_vox_resp_illumi_0,0.3,0.3,
3429,  sound,sound,plr_3_vox_resp_maxis_0,0.2,0.2,
3430,  sound,sound,plr_3_vox_resp_riv_headdist_0,0.2,0.2,
3431,  sound,sound,plr_3_vox_resp_riv_headdist_1,0.2,0.2,
3432,  sound,sound,plr_3_vox_resp_riv_headdist_2,0.2,0.2,
3433,  sound,sound,plr_3_vox_resp_riv_headdist_3,0.2,0.2,
3434,  sound,sound,plr_3_vox_resp_riv_headdist_4,0.2,0.2,
3435,  sound,sound,plr_3_vox_resp_teddy_0,0.2,0.2,
3436,  sound,sound,plr_3_vox_revived_0,0.2,0.2,
3437,  sound,sound,plr_3_vox_revived_1,0.2,0.2,
3438,  sound,sound,plr_3_vox_revived_2,0.2,0.2,
3439,  sound,sound,plr_3_vox_revived_3,0.2,0.2,
3440,  sound,sound,plr_3_vox_revived_4,0.2,0.2,
3441,  sound,sound,plr_3_vox_riv_resp_cspawn_0,0.2,0.2,
3442,  sound,sound,plr_3_vox_riv_resp_cspawn_1,0.2,0.2,
3443,  sound,sound,plr_3_vox_riv_resp_cspawn_2,0.2,0.2,
3444,  sound,sound,plr_3_vox_riv_resp_cspawn_3,0.2,0.2,
3445,  sound,sound,plr_3_vox_riv_resp_cspawn_4,0.2,0.2,
3446,  sound,sound,plr_3_vox_riv_resp_monk_0,0.2,0.2,
3447,  sound,sound,plr_3_vox_riv_resp_monk_1,0.2,0.2,
3448,  sound,sound,plr_3_vox_riv_resp_monk_2,0.2,0.2,
3449,  sound,sound,plr_3_vox_riv_resp_monk_3,0.2,0.2,
3450,  sound,sound,plr_3_vox_riv_resp_monk_4,0.2,0.2,
3451,  sound,sound,plr_3_vox_riv_resp_ohshit_0,0.2,0.2,
3452,  sound,sound,plr_3_vox_riv_resp_ohshit_1,0.2,0.2,
3453,  sound,sound,plr_3_vox_riv_resp_ohshit_2,0.2,0.2,
3454,  sound,sound,plr_3_vox_riv_resp_ohshit_3,0.2,0.2,
3455,  sound,sound,plr_3_vox_riv_resp_ohshit_4,0.2,0.2,
3456,  sound,sound,plr_3_vox_shoot_limb_0,0.2,0.2,
3457,  sound,sound,plr_3_vox_shoot_limb_1,0.2,0.2,
3458,  sound,sound,plr_3_vox_shoot_limb_2,0.2,0.2,
3459,  sound,sound,plr_3_vox_shoot_limb_3,0.2,0.2,
3460,  sound,sound,plr_3_vox_shoot_limb_4,0.2,0.2,
3461,  sound,sound,plr_3_vox_shotgun_0,0.2,0.2,
3462,  sound,sound,plr_3_vox_shotgun_1,0.2,0.2,
3463,  sound,sound,plr_3_vox_shotgun_2,0.2,0.2,
3464,  sound,sound,plr_3_vox_shotgun_3,0.2,0.2,
3465,  sound,sound,plr_3_vox_shotgun_4,0.2,0.2,
3466,  sound,sound,plr_3_vox_shotgun_5,0.2,0.2,
3467,  sound,sound,plr_3_vox_sniper_0,0.2,0.2,
3468,  sound,sound,plr_3_vox_sniper_1,0.2,0.2,
3469,  sound,sound,plr_3_vox_sniper_2,0.2,0.2,
3470,  sound,sound,plr_3_vox_sniper_3,0.2,0.2,
3471,  sound,sound,plr_3_vox_tele_count_0,0.2,0.2,
3472,  sound,sound,plr_3_vox_tele_count_1,0.2,0.2,
3473,  sound,sound,plr_3_vox_tele_count_2,0.2,0.2,
3474,  sound,sound,plr_3_vox_tele_count_3,0.2,0.2,
3475,  sound,sound,plr_3_vox_tele_count_4,0.2,0.2,
3476,  sound,sound,plr_3_vox_tele_help_0,0.2,0.2,
3477,  sound,sound,plr_3_vox_tele_help_1,0.2,0.2,
3478,  sound,sound,plr_3_vox_tele_help_2,0.2,0.2,
3479,  sound,sound,plr_3_vox_tele_help_3,0.2,0.2,
3480,  sound,sound,plr_3_vox_tele_help_4,0.2,0.2,
3481,  sound,sound,plr_3_vox_tele_linkall_0,0.2,0.2,
3482,  sound,sound,plr_3_vox_tele_linkall_1,0.2,0.2,
3483,  sound,sound,plr_3_vox_tele_linkall_2,0.2,0.2,
3484,  sound,sound,plr_3_vox_tele_linkall_3,0.2,0.2,
3485,  sound,sound,plr_3_vox_tele_linkall_4,0.2,0.2,
3486,  sound,sound,plr_3_vox_tele_sick_0,0.2,0.2,
3487,  sound,sound,plr_3_vox_tele_sick_1,0.2,0.2,
3488,  sound,sound,plr_3_vox_tele_sick_2,0.2,0.2,
3489,  sound,sound,plr_3_vox_tele_sick_3,0.2,0.2,
3490,  sound,sound,plr_3_vox_tele_sick_4,0.2,0.2,
3491,  sound,sound,plr_3_vox_tele_sick_rare_0,0.2,0.2,
3492,  sound,sound,plr_3_vox_tele_sick_rare_1,0.2,0.2,
3493,  sound,sound,plr_3_vox_tesla_0,0.2,0.2,
3494,  sound,sound,plr_3_vox_tesla_1,0.2,0.2,
3495,  sound,sound,plr_3_vox_tesla_2,0.2,0.2,
3496,  sound,sound,plr_3_vox_tesla_3,0.2,0.2,
3497,  sound,sound,plr_3_vox_tesla_4,0.2,0.2,
3498,  sound,sound,plr_3_vox_tesla_5,0.2,0.2,
3499,  sound,sound,raygun_stinger,0.2,0.2,
3500,  localize,localize,MOD_INTRO,0.1,0.1,
3501,  rawfile,rawfile,maps/_load.gsc,105.4,105.4,|../zone_source/mod.csv|csv
3502,  rawfile,rawfile,maps/_loadout.gsc,21.7,21.7,|../zone_source/mod.csv|csv
3503,  rawfile,rawfile,maps/_laststand.gsc,27.3,27.3,|../zone_source/mod.csv|csv
3504,  rawfile,rawfile,maps/_debug.gsc,97.4,97.4,|../zone_source/mod.csv|csv
3505,    menu,menu,main,0.2,0.2,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3506,    menu,menu,credits_menu,0.0,0.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3507,        image,image,menu_button_backing_highlight,0.0,0.0,|menu_button_backing_highlight|material|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3508,      material,material,menu_button_backing_highlight,0.1,0.1,|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3509,    menu,menu,main_text,7.5,7.6,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3510,        image,image,logo_cod5,0.0,0.0,|logo_cod2|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3511,      material,material,logo_cod2,0.0,0.1,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3512,    menu,menu,main_solo,7.9,7.9,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3513,    menu,menu,main_online,5.1,5.1,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3514,        image,image,menu_popup_back,0.0,0.0,|menu_popup_back|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3515,      material,material,menu_popup_back,0.0,0.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3516,        image,image,white_line,0.0,0.0,|menu_white_line|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3517,      material,material,menu_white_line,0.0,0.1,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3518,        image,image,menu_button_backing,0.0,0.0,|menu_button_backing|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3519,      material,material,menu_button_backing,0.0,0.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3520,        image,image,gradient_top,0.0,0.0,|gradient_top|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3521,      material,material,gradient_top,0.0,0.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3522,        image,image,gradient_bottom,0.0,0.0,|gradient_bottom|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3523,      material,material,gradient_bottom,0.0,0.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3524,        image,image,white_line_faded,0.0,0.0,|menu_white_line_faded|material|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3525,      material,material,menu_white_line_faded,0.0,0.1,|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3526,        image,image,white_line_faded_center,0.0,0.0,|white_line_faded_center|material|ui/main.menu|menufile|../zone_source/mod.csv|csv
3527,      material,material,white_line_faded_center,0.0,0.1,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3528,    menu,menu,resume_popmenu,7.2,7.5,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3529,    menu,menu,popmenu_arcade,11.7,11.7,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3530,    menu,menu,error_netconnect_popmenu,6.1,6.1,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3531,    menu,menu,popmenu_sp_unlock,6.5,6.5,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3532,    menu,menu,multi_popmenu,7.5,7.5,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3533,    menu,menu,popmenu_overwrite_warning,8.0,8.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3534,    menu,menu,popmenu_autosave_warning,7.0,7.0,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3535,    menu,menu,popup_options_noprofile,7.9,7.9,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3536,    menu,menu,popmenu_content_warning,6.4,6.4,|ui/main.menu|menufile|../zone_source/mod.csv|csv
3537,  menufile,menufile,ui/main.menu,0.1,89.6,|../zone_source/mod.csv|csv
3538,  material,material,$levelbriefing,0.0,0.0,|ui/briefing.menu|menufile|../zone_source/mod.csv|csv
3539,  techset,techset,cinematic,1.5,1.5,|cinematic|material|ui/briefing.menu|menufile|../zone_source/mod.csv|csv
3540,        image,image,$white,0.0,0.0,|mc/white|material|viewmodel_zombie_db_shotgun_sawed_new|xmodel|../zone_source/mod.csv|csv
3541,      material,material,white,0.0,0.0,|../zone_source/mod.csv|csv
3542,      material,material,cinematic,0.0,0.0,|ui/briefing.menu|menufile|../zone_source/mod.csv|csv
3543,        image,image,white_line_faded_big,0.0,0.0,|menu_white_line_faded_big|material|ui/briefing.menu|menufile|../zone_source/mod.csv|csv
3544,      material,material,menu_white_line_faded_big,0.1,0.1,|ui/briefing.menu|menufile|../zone_source/mod.csv|csv
3545,    menu,menu,briefing,9.4,9.5,|ui/briefing.menu|menufile|../zone_source/mod.csv|csv
3546,  menufile,menufile,ui/briefing.menu,0.0,9.5,|../zone_source/mod.csv|csv
3547,        image,image,black_line,0.0,0.0,|menu_black_line|material|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3548,      material,material,menu_black_line,0.0,0.1,|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3549,    menu,menu,options_game,42.1,42.1,|ui/options_game_pc.menu|menufile|../zone_source/mod.csv|csv
3550,  menufile,menufile,ui/options_game_pc.menu,0.0,42.2,|../zone_source/mod.csv|csv
3551,        image,image,menu_button_backing_right,0.0,0.0,|menu_button_backing_right|material|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3552,      material,material,menu_button_backing_right,0.1,0.1,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3553,        image,image,menu_button_backing_highlight_right,0.0,0.0,|menu_button_backing_highlight_right|material|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3554,      material,material,menu_button_backing_highlight_right,0.1,0.1,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3555,    menu,menu,pausedmenu,49.6,49.8,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3556,    menu,menu,pausedbkgnd,0.0,0.0,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3557,        image,image,objective_line,0.0,0.0,|objective_line|material|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3558,      material,material,objective_line,0.0,0.0,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3559,    menu,menu,objectiveinfo,1.1,1.1,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3560,    menu,menu,overheadmap,1.0,1.0,|ui/objective_infohit.menu|menufile|../zone_source/mod.csv|csv
3561,  menufile,menufile,ui/objective_infohit.menu,0.0,51.9,|../zone_source/mod.csv|csv
3562,  xmodel,xmodel,zombie_pickup_bonfire,22.2,22.2,|../zone_source/mod.csv|csv
3563,      image,image,~morphine_glass_s-rgb&$white-l-11,0.0,0.0,|mc/mtl_usa_morphine_cap|material|viewmodel_usa_morphine|xmodel|sp/syrette|weapon|../zone_source/mod.csv|csv
3564,      image,image,morphine_glass_c,0.0,0.0,|mc/mtl_usa_morphine_cap|material|viewmodel_usa_morphine|xmodel|sp/syrette|weapon|../zone_source/mod.csv|csv
3565,    material,material,mc/mtl_usa_morphine_cap,0.2,0.3,|viewmodel_usa_morphine|xmodel|sp/syrette|weapon|../zone_source/mod.csv|csv
3566,  xmodel,xmodel,zombie_pickup_revive,9.0,9.3,|../zone_source/mod.csv|csv
3567,  xmodel,xmodel,zombie_pickup_perkbottle,0.4,0.4,|../zone_source/mod.csv|csv
3568,  xmodel,xmodel,zombie_pickup_firesale,89.5,89.5,|../zone_source/mod.csv|csv
3569,  xmodel,xmodel,zombie_pickup_minigun,64.6,64.6,|../zone_source/mod.csv|csv
3570,  xmodel,xmodel,zombie_pickup_money,3.7,3.7,|../zone_source/mod.csv|csv
3571,  xmodel,xmodel,zombie_pickup_unlimitedammo,109.1,109.1,|../zone_source/mod.csv|csv
3572,  xmodel,xmodel,zombie_pickup_zombieblood,18.2,18.2,|../zone_source/mod.csv|csv
3573,  sound,sound,ann_bonus_points,0.3,0.3,
3574,  sound,sound,ann_firesale,0.3,0.3,
3575,  sound,sound,ann_minigun,0.3,0.3,
3576,  sound,sound,ann_negative_points,0.2,0.2,
3577,  sound,sound,ann_randomgun_00,0.3,0.3,
3578,  sound,sound,ann_randomgun_01,0.2,0.2,
3579,  sound,sound,ann_reviveall,0.3,0.3,
3580,  sound,sound,ann_zombie_blood,0.3,0.3,
3581,    loaded_sound,loaded_sound,sfx/levels/zombie/powerups/firesale/numan_firesale.wav,6754.0,6754.0,
3582,  sound,sound,numan_firesale,0.2,6754.2,
3583,  sound,sound,zombie_blood_end,0.2,0.2,
3584,  sound,sound,zombie_blood_loop,0.2,0.2,
3585,  sound,sound,zombie_blood_start,0.2,0.2,
3586,  sound,sound,wpn_minigun_fire_loop_plr,0.3,0.3,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3587,  sound,sound,wpn_minigun_fire_loop_ring_plr,0.3,0.3,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3588,  sound,sound,wpn_minigun_loop_plr,0.2,0.2,
3589,  sound,sound,wpn_minigun_pickup,0.3,0.3,
3590,  sound,sound,wpn_minigun_pickup_plr,0.2,0.2,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3591,  sound,sound,wpn_minigun_raise,0.3,0.3,
3592,  sound,sound,wpn_minigun_raise_plr,0.2,0.2,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3593,  sound,sound,wpn_minigun_start_plr,0.2,0.2,
3594,  sound,sound,wpn_minigun_stop_plr,0.2,0.2,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3595,      image,image,ammo_chute_n,0.0,0.0,|mc/mtl_weapon_ammo_chute|material|t5_weapon_carry_minigun_viewmodel|xmodel|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3596,      image,image,~-gammo_chute_c,0.0,0.0,|mc/mtl_weapon_ammo_chute|material|t5_weapon_carry_minigun_viewmodel|xmodel|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3597,    material,material,mc/mtl_weapon_ammo_chute,0.2,0.2,|t5_weapon_carry_minigun_viewmodel|xmodel|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3598,      image,image,~-gt5_weapon_carry_minigun_decal_c,0.0,0.0,|mc/mtl_main_minigun_carry_decal|material|t5_weapon_carry_minigun_world|xmodel|../zone_source/mod.csv|csv
3599,    material,material,mc/mtl_main_minigun_carry_decal,0.2,0.2,|t5_weapon_carry_minigun_world|xmodel|../zone_source/mod.csv|csv
3600,      image,image,t5_weapon_carry_minigun_n,0.0,0.0,|mc/mtl_main_minigun_carry|material|t5_weapon_carry_minigun_world|xmodel|../zone_source/mod.csv|csv
3601,      image,image,~-gt5_weapon_carry_minigun_c,0.0,0.0,|mc/mtl_main_minigun_carry|material|t5_weapon_carry_minigun_world|xmodel|../zone_source/mod.csv|csv
3602,    material,material,mc/mtl_main_minigun_carry,0.2,0.3,|t5_weapon_carry_minigun_world|xmodel|../zone_source/mod.csv|csv
3603,      image,image,minigun_bullets_n,0.0,0.0,|mc/mtl_weapon_minigun_bullets|material|t5_weapon_carry_minigun_viewmodel|xmodel|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3604,      image,image,~-gminigun_bullets_c,0.0,0.0,|mc/mtl_weapon_minigun_bullets|material|t5_weapon_carry_minigun_viewmodel|xmodel|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3605,    material,material,mc/mtl_weapon_minigun_bullets,0.2,0.2,|t5_weapon_carry_minigun_viewmodel|xmodel|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3606,  xmodel,xmodel,t5_weapon_carry_minigun_viewmodel,168.4,169.4,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3607,  fx,fx,weapon/muzzleflashes/mg42hv_view,5.0,5.0,|sp/zombie_mg42|weapon|../zone_source/mod.csv|csv
3608,      image,image,~fx_bullet_chain_spc-rgb&fx_b~df2c7c4a,0.0,0.0,|mc/mtl_fx_bullet_chain|material|fx_bullet_chain|xmodel|weapon/shellejects/fx_heavy|fx|sp/zombie_mg42_upgraded|weapon|../zone_source/mod.csv|csv
3609,      image,image,fx_bullet_chain_col,0.0,0.0,|mc/mtl_fx_bullet_chain|material|fx_bullet_chain|xmodel|weapon/shellejects/fx_heavy|fx|sp/zombie_mg42_upgraded|weapon|../zone_source/mod.csv|csv
3610,    material,material,mc/mtl_fx_bullet_chain,0.2,0.3,|fx_bullet_chain|xmodel|weapon/shellejects/fx_heavy|fx|sp/zombie_mg42_upgraded|weapon|../zone_source/mod.csv|csv
3611,  xmodel,xmodel,fx_bullet_chain,4.0,4.3,|weapon/shellejects/fx_heavy|fx|sp/zombie_mg42_upgraded|weapon|../zone_source/mod.csv|csv
3612,  xmodel,xmodel,fx_rifle_shell,2.7,2.7,|weapon/shellejects/fx_ptrs|fx|sp/ptrs41_zombie_upgraded|weapon|../zone_source/mod.csv|csv
3613,  fx,fx,weapon/shellejects/fx_minigun,2.7,2.7,|../zone_source/mod.csv|csv
3614,  xanim,xanim,viewmodel_minigun_idle,1.8,1.8,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3615,  xanim,xanim,viewmodel_minigun_fire,2.0,2.0,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3616,  xanim,xanim,viewmodel_minigun_first_raise,6.6,6.6,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3617,  xanim,xanim,viewmodel_minigun_putaway,4.9,4.9,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3618,  rawfile,rawfile,rumble/heavygun_fire,0.1,0.1,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3619,  rawfile,rawfile,rumble/heavygun_fire_h.rmb,0.2,0.2,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3620,  rawfile,rawfile,rumble/heavygun_fire_l.rmb,0.1,0.1,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3621,      image,image,tank_reticle,0.0,0.0,|reticle_minigun|material|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3622,    material,material,reticle_minigun,0.0,0.1,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3623,  weapon,weapon,minigun_zm,0.2,0.2,|sp/minigun_zm|weapon|../zone_source/mod.csv|csv
3624,  xmodel,xmodel,t5_weapon_carry_minigun_world,70.7,70.7,|../zone_source/mod.csv|csv
3625,  xanim,xanim,pt_minigun_crouch_fire,5.0,5.0,|../zone_source/mod.csv|csv
3626,  xanim,xanim,pt_minigun_crouch_putaway,6.7,6.7,|../zone_source/mod.csv|csv
3627,  xanim,xanim,pt_minigun_crouch_raise,11.1,11.1,|../zone_source/mod.csv|csv
3628,  xanim,xanim,pt_minigun_crouch_reload,61.6,61.6,|../zone_source/mod.csv|csv
3629,  xanim,xanim,pt_minigun_stand_fire,4.1,4.1,|../zone_source/mod.csv|csv
3630,  xanim,xanim,pt_minigun_stand_putaway,10.0,10.0,|../zone_source/mod.csv|csv
3631,  xanim,xanim,pt_minigun_stand_raise,7.2,7.2,|../zone_source/mod.csv|csv
3632,  xanim,xanim,pt_minigun_stand_reload,52.4,52.4,|../zone_source/mod.csv|csv
3633,  xanim,xanim,pb_minigun_crouch_idle,9.2,9.2,|../zone_source/mod.csv|csv
3634,  xanim,xanim,pb_minigun_crouch_run_back,22.3,22.3,|../zone_source/mod.csv|csv
3635,  xanim,xanim,pb_minigun_crouch_run_forward,20.7,20.7,|../zone_source/mod.csv|csv
3636,  xanim,xanim,pb_minigun_crouch_run_left,23.6,23.6,|../zone_source/mod.csv|csv
3637,  xanim,xanim,pb_minigun_crouch_run_right,26.2,26.2,|../zone_source/mod.csv|csv
3638,  xanim,xanim,pb_minigun_crouch_turn_90left,6.6,6.6,|../zone_source/mod.csv|csv
3639,  xanim,xanim,pb_minigun_crouch_turn_90right,7.1,7.1,|../zone_source/mod.csv|csv
3640,  xanim,xanim,pb_minigun_runjump_land,7.4,7.4,|../zone_source/mod.csv|csv
3641,  xanim,xanim,pb_minigun_runjump_takeoff,6.5,6.5,|../zone_source/mod.csv|csv
3642,  xanim,xanim,pb_minigun_stand_idle,35.6,35.6,|../zone_source/mod.csv|csv
3643,  xanim,xanim,pb_minigun_stand_run,18.6,18.6,|../zone_source/mod.csv|csv
3644,  xanim,xanim,pb_minigun_stand_run_back,20.6,20.6,|../zone_source/mod.csv|csv
3645,  xanim,xanim,pb_minigun_stand_run_left,20.3,20.3,|../zone_source/mod.csv|csv
3646,  xanim,xanim,pb_minigun_stand_run_right,14.5,14.5,|../zone_source/mod.csv|csv
3647,  xanim,xanim,pb_minigun_stand_turn_90left,2.5,2.5,|../zone_source/mod.csv|csv
3648,  xanim,xanim,pb_minigun_stand_turn_90right,3.0,3.0,|../zone_source/mod.csv|csv
3649,  xanim,xanim,pb_minigun_stand_walk,24.2,24.2,|../zone_source/mod.csv|csv
3650,  xanim,xanim,pb_minigun_stand_walk_back,19.0,19.0,|../zone_source/mod.csv|csv
3651,  xanim,xanim,pb_minigun_stand_walk_left,25.1,25.1,|../zone_source/mod.csv|csv
3652,  xanim,xanim,pb_minigun_stand_walk_right,26.3,26.3,|../zone_source/mod.csv|csv
3653,  xanim,xanim,pb_minigun_standjump_land,5.9,5.9,|../zone_source/mod.csv|csv
3654,  xanim,xanim,pb_minigun_standjump_takeoff,6.4,6.4,|../zone_source/mod.csv|csv
3655,  rawfile,rawfile,mp/playeranim.script,51.4,51.4,|../zone_source/mod.csv|csv
3656,  rawfile,rawfile,mp/playeranimtypes.txt,0.2,0.2,|../zone_source/mod.csv|csv
3657,    image,image,specialty_unlimitedammo,0.0,0.0,|specialty_unlimitedammo|material|../zone_source/mod.csv|csv
3658,  material,material,specialty_unlimitedammo,0.0,0.1,|../zone_source/mod.csv|csv
3659,    image,image,specialty_firesale_zombies,0.0,0.0,|specialty_firesale_zombies|material|../zone_source/mod.csv|csv
3660,  material,material,specialty_firesale_zombies,0.1,0.1,|../zone_source/mod.csv|csv
3661,    image,image,specialty_zombie_blood,0.0,0.0,|specialty_zombie_blood|material|../zone_source/mod.csv|csv
3662,  material,material,specialty_zombie_blood,0.0,0.1,|../zone_source/mod.csv|csv
3663,    image,image,zom_icon_bullets,0.0,0.0,|zom_icon_bullets|material|../zone_source/mod.csv|csv
3664,  material,material,zom_icon_bullets,0.0,0.0,|../zone_source/mod.csv|csv
3665,    image,image,specialty_speed_zombies,0.0,0.0,|specialty_speed_zombies|material|../zone_source/mod.csv|csv
3666,  material,material,specialty_speed_zombies,0.0,0.1,|../zone_source/mod.csv|csv
3667,    image,image,specialty_slow_zombies,0.0,0.0,|specialty_slow_zombies|material|../zone_source/mod.csv|csv
3668,  material,material,specialty_slow_zombies,0.0,0.1,|../zone_source/mod.csv|csv
3669,    image,image,specialty_randomperk_zombies,0.0,0.0,|specialty_randomperk_zombies|material|../zone_source/mod.csv|csv
3670,  material,material,specialty_randomperk_zombies,0.1,0.1,|../zone_source/mod.csv|csv
3671,    image,image,specialty_nuke_zombies,0.0,0.0,|specialty_nuke_zombies|material|../zone_source/mod.csv|csv
3672,  material,material,specialty_nuke_zombies,0.0,0.1,|../zone_source/mod.csv|csv
3673,    image,image,specialty_full_ammo_zombies,0.0,0.0,|specialty_full_ammo_zombies|material|../zone_source/mod.csv|csv
